"authorMeta/avatar","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/signature","authorMeta/verified","authorMeta/video","commentCount","createTime","diggCount","downloaded","effectStickers/0/ID","effectStickers/0/name","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","hashtags/17/cover","hashtags/17/id","hashtags/17/name","hashtags/17/title","hashtags/18/cover","hashtags/18/id","hashtags/18/name","hashtags/18/title","hashtags/19/cover","hashtags/19/id","hashtags/19/name","hashtags/19/title","hashtags/20/cover","hashtags/20/id","hashtags/20/name","hashtags/20/title","hashtags/21/cover","hashtags/21/id","hashtags/21/name","hashtags/21/title","hashtags/22/cover","hashtags/22/id","hashtags/22/name","hashtags/22/title","hashtags/23/cover","hashtags/23/id","hashtags/23/name","hashtags/23/title","hashtags/24/cover","hashtags/24/id","hashtags/24/name","hashtags/24/title","hashtags/25/cover","hashtags/25/id","hashtags/25/name","hashtags/25/title","hashtags/26/cover","hashtags/26/id","hashtags/26/name","hashtags/26/title","hashtags/27/cover","hashtags/27/id","hashtags/27/name","hashtags/27/title","hashtags/28/cover","hashtags/28/id","hashtags/28/name","hashtags/28/title","hashtags/29/cover","hashtags/29/id","hashtags/29/name","hashtags/29/title","hashtags/30/cover","hashtags/30/id","hashtags/30/name","hashtags/30/title","hashtags/31/cover","hashtags/31/id","hashtags/31/name","hashtags/31/title","hashtags/32/cover","hashtags/32/id","hashtags/32/name","hashtags/32/title","hashtags/33/cover","hashtags/33/id","hashtags/33/name","hashtags/33/title","hashtags/34/cover","hashtags/34/id","hashtags/34/name","hashtags/34/title","hashtags/35/cover","hashtags/35/id","hashtags/35/name","hashtags/35/title","hashtags/36/cover","hashtags/36/id","hashtags/36/name","hashtags/36/title","hashtags/37/cover","hashtags/37/id","hashtags/37/name","hashtags/37/title","hashtags/38/cover","hashtags/38/id","hashtags/38/name","hashtags/38/title","hashtags/39/cover","hashtags/39/id","hashtags/39/name","hashtags/39/title","hashtags/40/cover","hashtags/40/id","hashtags/40/name","hashtags/40/title","hashtags/41/cover","hashtags/41/id","hashtags/41/name","hashtags/41/title","hashtags/42/cover","hashtags/42/id","hashtags/42/name","hashtags/42/title","hashtags/43/cover","hashtags/43/id","hashtags/43/name","hashtags/43/title","hashtags/44/cover","hashtags/44/id","hashtags/44/name","hashtags/44/title","hashtags/45/cover","hashtags/45/id","hashtags/45/name","hashtags/45/title","id","mediaUrls/0","mentions/0","musicMeta/musicAlbum","musicMeta/musicAuthor","musicMeta/musicName","musicMeta/musicOriginal","musicMeta/playUrl","playCount","searchHashtag/name","searchHashtag/views","shareCount","text","videoMeta/duration","videoMeta/height","videoMeta/width","webVideoUrl"
"https://p58-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/e1c14a1495357199c28267b9ea6a6cb2.jpeg?x-expires=1648764000&x-signature=dLRZyu9OvP6oD%2Fsxsw03lAdWKck%3D","3584","499500","32","8500000","7042763134586602497","putinxo","ПУТИНХО","","false","31","87500","1639816125","5400000","false",,,"","868067","putin","","","83063406","путин","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","80111059","russianpresident","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7042956624331377921","https://v16-webapp.tiktok.com/32ee0c3691b06f451ba8bf7f3f78570e/624527da/video/tos/alisg/tos-alisg-pve-0037c001/0cbcdc5704a64aef82935b959710949e/?a=1988&br=1160&bt=580&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThaeFzDXq&l=20220330220224010223079157178B4A82&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3k6czs6ZmhzOTMzODczNEApMztlOzM3N2Q5NzZmODc5NGdoZi9pcjQwa3JgLS1kMS1zczVjXzY2L182LV82L14uMS06Yw%3D%3D&vl=&vr=",,"","ПУТИНХО","оригинальный звук","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7042956594489248514.mp3","92100000","russia","58.1B","110300","#putin #путин #russia #russianpresident","10","720","576","https://www.tiktok.com/@putinxo/video/7042956624331377921"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1653101316574214~c5_720x720.jpeg?x-expires=1648764000&x-signature=ulUREAaZUD7BvaZLZULnkYo%2BeBI%3D","14900","73300","387","5000000","6771098212071506949","cameronxprice","cameronxprice","My TikToks don’t represent the U.S. army","false","32","57900","1643299988","4900000","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7057919698947804463","https://v16-webapp.tiktok.com/25e48467b0fda8352aaafe692ddc56ad/624527da/video/tos/maliva/tos-maliva-ve-0068c799-us/f78e4bccd17146989772c090f4445373/?a=1988&br=4326&bt=2163&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThaeFzDXq&l=20220330220224010223079157178B4A82&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2czcmc6ZjlrOzMzZzgzNEApOjZnaTU7NjtmN2lnNTNoZGc0XjRncjQwLWpgLS1kLy9zc2E1MjIuNmNfNTMwMi0zM2M6Yw%3D%3D&vl=&vr=",,"Finally Rich","Chief Keef","Love Sosa","false","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7214a303923c4e4ca14161566682905e","21900000","russia","58.1B","125900","#russia","11","1024","576","https://www.tiktok.com/@cameronxprice/video/7057919698947804463"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/1f32153d00f1d734ad808b092114c133.jpeg?x-expires=1648764000&x-signature=6pTZstd9qfHC1CYdh389Lxo38Ig%3D","1108","776200","21","5100000","6724430295724868614","tagme.am","TagMe","💳Your very own digital card
😎Make amazing impression
For orders insta⤴️ or ⤵️","false","21","27700","1623765062","4900000","false",,,"","395019","tagme","","","5655","new","","","198977","visit","","","10706","card","","","17031","armenia","","","17032","yerevan","","","141707","moscow","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","1782097","rek","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6974017826692533506","https://v16-webapp.tiktok.com/a0ac8636be2931ac34a14db3167bb359/624527db/video/tos/alisg/tos-alisg-pve-0037c001/115cd9059bdc4789a3d60d26626f9ff6/?a=1988&br=4854&bt=2427&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThaeFzDXq&l=20220330220224010223079157178B4A82&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3B2a3A8ZGllNjMzODczNEApNWg7OzhmZ2QzNzhmaWhoOmdyZ2NzNDJxLTFgLS1kMS1zc2AvYl4vNjVeLmIvNDVfYGI6Yw%3D%3D&vl=&vr=",,"Astronaut In The Ocean","Masked Wolf","Astronaut In The Ocean","false","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3a3979f3280f4ea5b695e42b14e609f1","129700000","russia","58.1B","171600","#tagme #new #visit #card #armenia #yerevan #moscow #russia #rek","11","960","540","https://www.tiktok.com/@tagme.am/video/6974017826692533506"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/93a0f409a6c8058679c2cfa19fbf2a4d~c5_720x720.jpeg?x-expires=1648764000&x-signature=sSHhJqSEdTQLuLdiu%2F7753WovJ8%3D","25700","6500000","2139","302600000","6804223152480306181","eduard_martirosyan","Eduard","ALL SOCIALS ON IG ⤴️
📧 : eduard@famepick.com","false","2608","24400","1606355256","4400000","false",,,"","868067","putin","","","5873","china","🇨🇳🇨🇳🇨🇳中国的童鞋们，记得在视频下标注#China 或者#中国，让全球的小伙伴都能发现你们哦🤗","","27915","president","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6899243150750141702","https://v16-webapp.tiktok.com/ef7ad19bfbfd6be7a5c9359895f0f7f1/624527da/video/tos/useast2a/tos-useast2a-pve-0068/2c26ea666e0f4f26b0aac7fc15e81602/?a=1988&br=1592&bt=796&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThaeFzDXq&l=20220330220224010223079157178B4A82&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=andraHd2M2VqeDMzaDczM0ApaDY6ODg8Ozw4N2k6NDk6PGdqLjU2ZmIyZnNfLS00MTZzc2FjNV4vYDJiNS0zXjNeXmA6Yw%3D%3D&vl=&vr=",,"","Eduard","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6899243108056304389.mp3","48700000","russia","58.1B","10300","I thought it was Putin 🥴 #putin #china #president #russia","10","540","608","https://www.tiktok.com/@eduard_martirosyan/video/6899243150750141702"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/d768c621824a622f2508106d42f9cc93.jpeg?x-expires=1648764000&x-signature=pKYrGitVmLNX7SK%2BPlqsUfWP%2FbA%3D","12500","4100000","38","138000000","182355675694419968","regsem","RegSem","та самая девочка с веером 🩰

inst - regseem
✉️ regseem@wildjam.ru","true","1094","130100","1556368712","4400000","false",,,"","49711363","рекомендации","","","1592727239489541","рекоментация","","https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/9573915c8213077dc7465f7dac0ea78b","9265","slowmotion","have you ever tried to dance in #slowmotion ? you can do it now with our new TikTok slowmotion dance challenge","","5629","slowmo","","","4291788","дуэт","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6684552719530724614","https://v16-webapp.tiktok.com/abf43aec20f136b895e0316aaad42907/624527dc/video/tos/useast2a/tos-useast2a-ve-0068/7ca101940d3741debb22fe18d6d95962/?a=1988&br=2720&bt=1360&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThKeFzDXq&l=202203302202280102230811570E8F3838&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzNzZjY8Omk3bTMzMzczM0ApOmZlPDczOTs7NzxlM2U4aGdkM2o1LXFtbi9fLS0wMTZzczEwNC01Ly1iYzJhL2E0YS06Yw%3D%3D&vl=&vr=",,"basically.rano","ran(o)","My aUdiO bEcAmE FaMoUs","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1614691666253830","39400000","russia","58.1B","259300","Когда увидела b-boy🔥（снимайте дуэты)#рекомендации #рекоментация #slowmotion #slowmo #дуэт #russia","7","960","540","https://www.tiktok.com/@regsem/video/6684552719530724614"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18c1b25d68bfeca93657ae1bbb3fbe80~c5_720x720.jpeg?x-expires=1648764000&x-signature=Tkk6LJ8iO9NT9WVGQpT8gqNUiis%3D","14700","3800000","978","126800000","133806228274552832","resanu","🔥 Resanu 🔥","I'm following back everybody on IG ⬆️
resanu2@gmail.com 📩","true","1223","48600","1585657013","4200000","false",,,"","42164","foryou","","","20884","viral","","","229207","fyp","","","153828","fy","","","45566","romania","","","46356","germany","","","10094","italy","🇮🇹 Bella Italia 🇮🇹","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","50321361","рек","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6810345008873442565","https://v16-webapp.tiktok.com/483ee15b47899f0d0a546e519763cc2b/624527e4/video/tos/useast2a/tos-useast2a-ve-0068c003/5a0b04d145a04a2399804f844e2b4d1d/?a=1988&br=1878&bt=939&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThKeFzDXq&l=202203302202280102230811570E8F3838&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzdxb2h4O25tdDMzODczM0ApZWY2OzpoNjw2NzVlNWc7NWdsZmpfLzFfNS5fLS0yMTZzcy1jYzAxL2BeXzNeYjEvLzY6Yw%3D%3D&vl=&vr=",,"","Mei là KMei","nhạc nền - ✨𝓢𝓪𝓶𝓒𝓪𝓷𝓭𝔂🥀","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6862961633988201218.mp3","33900000","russia","58.1B","61100","Like & Share for Part 2 👽🧿❤️ #foryou #viral #fyp #fy #romania #germany #italy #russia #рек","15","960","540","https://www.tiktok.com/@resanu/video/6810345008873442565"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8f1f28483d4d3acfc0855daa4f63b49d~c5_720x720.jpeg?x-expires=1648764000&x-signature=wgbmgMPzG%2Brq%2BptOU6t2WtD3drA%3D","80","204800","0","4500000","7000354091813979141","nato.1234","🔥🔥","","false","7","141200","1644689661","4200000","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","80013775","russiavsukraine","","","1713","war","","","2085220","ww3","","","20884","viral","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7063888303069646085","https://v16-webapp.tiktok.com/9e3fb823b85333676a9820a56253ba53/62452826/video/tos/useast2a/tos-useast2a-ve-0068c003/5f2022acf43248418885eef03ad31a21/?a=1988&br=1536&bt=768&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThKeFzDXq&l=202203302202280102230811570E8F3838&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2lzaDU6Zjh5OzMzNzczM0ApZTo6ZjszNGVoNzg7NTM5OGc1ajQtcjQwYzBgLS1kMTZzczQzXjEvXl8uLTBeM2NfXl86Yw%3D%3D&vl=&vr=",,"","🔥🔥","origineel geluid","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063888307909856005.mp3","43500000","russia","58.1B","139700","#russia #ukraine #russiavsukraine #war #ww3 #viral","81","1024","576","https://www.tiktok.com/@nato.1234/video/7063888303069646085"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/71b86c8912f4ee1d063be1097fcc330d~c5_720x720.jpeg?x-expires=1648764000&x-signature=E3pvKKAWtagCGEkRzCoH7CKJxso%3D","16700","87700","39","4700000","6757713690513130501","kittenzylka","Katie Zylka","i luv golf and the beach !! 😇
south florida // 18 🇷🇺 🇺🇦","false","14","73600","1645711184","4100000","false",,,"","229207","fyp","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068275707956186415","https://v16-webapp.tiktok.com/5f786ba252fc62e12b733b6c82bcd9c6/624527e4/video/tos/maliva/tos-maliva-ve-0068c799-us/5458746cffb04f6db2491b3d9deb4442/?a=1988&br=1872&bt=936&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThKeFzDXq&l=202203302202280102230811570E8F3838&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amQ0eGk6ZjRyOzMzZzczNEApaTlkO2U5aWQ4N2UzZWYzNGcubmBqcjRncV9gLS1kMS9zc2AvLS1jLl9jYy4tLzYtX2M6Yw%3D%3D&vl=&vr=",,"","user5157602947919","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6994942041696258821.mp3","16100000","russia","58.1B","47000","When the tears came out I lost it #fyp #ukraine #russia","15","1024","576","https://www.tiktok.com/@kittenzylka/video/7068275707956186415"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1b6ee5980842eea4a4fa45d7e2e00946~c5_720x720.jpeg?x-expires=1648764000&x-signature=MER2DDzk%2FKe9qgCTzueykRADu5E%3D","3372","303300","353","3200000","7060517086195614726","sgtjonathan_rltw","SgtJonathan 🇺🇸⚔️","75th Ranger RGT Is The Dreammm🤘🏻🪖🇺🇸
15
Rangers Lead The MF Way😈","false","119","70900","1644695948","1800000","false",,,"","1663935709411330","capcut","CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  

Start creating your cool videos today: 
https://capcut.onelink.me/XKqI/228cad85","","229207","fyp","","","1637342470396934","fypシ","","","1614195869624325","fypag","","","20884","viral","","","42164","foryou","","","88764338","foryoupage","","","7221","military","","","9843","usa","","","24740","army","","","46356","germany","","","5599","france","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","42801","uk","","","22281825","russiaukraine","","","1713","war","","","27507942","2022","","","9841","america","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7063915307693280517","https://v16-webapp.tiktok.com/ddb7b448d8d5487680a4cffaa35239ec/624527ef/video/tos/useast2a/tos-useast2a-ve-0068c003/2e5c95789c5744e6b836492687061b01/?a=1988&br=712&bt=356&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3c4eWU6ZnY0OzMzNzczM0ApZ2UzZjplPGRpNzs3OmZpZWdlaW8ucjRnLzFgLS1kMTZzc15iLWBeYzAyY2A1XjQuM2I6Yw%3D%3D&vl=&vr=",,"Machines","All Good Things","For the Glory","false","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/38f59fca238e47eaac5b809c54dfcbf8","19900000","russiaukraine","478.1M","73900","#CapCut #fyp #fypシ #fypag #viral #foryou #foryoupage #military #usa #army #germany #france #ukraine #russia #uk #russiaukraine #war #2022 #america","25","1024","576","https://www.tiktok.com/@sgtjonathan_rltw/video/7063915307693280517"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1649991527942149~c5_720x720.jpeg?x-expires=1648764000&x-signature=g3ie3oKBYON0ixEt5yfgisKrzsc%3D","139","3293","105","1100000","6604632308664958981","oigrubby","GrubberGuy","TikTok Casanova","false","38","5243","1645707016","1100000","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","22281825","russiaukraine","","","5370902","kharkiv","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068257806956186881","https://v16-webapp.tiktok.com/af3310cb19d25a5402206d463ded3d30/624527e4/video/tos/alisg/tos-alisg-pve-0037c001/b9caa0c5f0334d3bb1cb0035b287b02e/?a=1988&br=990&bt=495&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3J4cWY6ZnlxOzMzODczNEApZTRpNjpmNmU6NzkzOWVnOGdkY19xcjRfcF9gLS1kMS1zcy8uNGI2MWEwM2EtNDZfYmM6Yw%3D%3D&vl=&vr=",,"","GrubberGuy","original sound","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7068257785561369345.mp3","4000000","russiaukraine","478.1M","8157","#russia #ukraine #russiaukraine  #kharkiv","14","1026","576","https://www.tiktok.com/@oigrubby/video/7068257806956186881"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1b1819c00ac9bf31fa2381d4e6984d9f~c5_720x720.jpeg?x-expires=1648764000&x-signature=GxzEvj%2FmBOZh0r9LeITFi4GBaZI%3D","131","180300","78","6700000","6920331616390022150","quicktakenews","Bloomberg Quicktake","🎥 Global news and original shows.","true","581","17700","1647103105","756400","false",,,"","13262","us","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","15537","texas","","","1649557985627141","ukrainewar","","","22281825","russiaukraine","","","7853134","worldnews","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7074253965654904106","https://v16-webapp.tiktok.com/e7446e531fc11f1afb2a2d1032eec9cc/62452802/video/tos/maliva/tos-maliva-ve-0068c799-us/d7d733884908428d923907f848c96a05/?a=1988&br=1906&bt=953&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3lrMzo6ZmdmOzMzZzczNEApZ2U5ODozOmRmN2QzO2hmZGdecmAxcjQwbGpgLS1kMS9zcy9fYS01YS9gLzJhNWMxLTY6Yw%3D%3D&vl=&vr=",,"","Bloomberg Quicktake","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074253970193091374.mp3","8600000","russiaukraine","478.1M","19700","#US citizens are heading to #Ukraine to fight against #Russia’s invasion. This man from #Texas shares his journey. #UkraineWar #RussiaUkraine #WorldNews","44","1024","576","https://www.tiktok.com/@quicktakenews/video/7074253965654904106"
